Successfully Opened  0xc00002f450
Read  595291  bytes
Checking totals...
Total OK: 2500000000000000
Successfully Opened genesis_account.json
Connecting to ADKgo node
GetBlockNumber
Block: 10
Deploying ADK Genesis Contracts 
waiting for contract to be mined...
Deployed ADKToken Contract as 0xB56a995117b41dA5BA90DA5c66116c60c6e19170
Bulk Setting (53/6115): 9HFOGRQTXNOO9EDPXKZWLQLXRTSPQAJZCLZADSOVSDOOFCBNYJNWIWOFIXJEHLDTXIDQLFTYYTQGOVXGN 193911075
Bulk Setting (54/6115): LG9KQQKBOUUIILSQITHBJJBNQOKC9VTPP9KVCDREKLWTBTEHWJHFPHHRNRTAPRKACHGILTNMLPQGAMDLK 1084823929
Bulk Setting (55/6115): ELW9ITFQRJLLHZJABSDRFQYDFBHXYABAKAXLQULDKSVDPPJNGKXW9IVT9RNEEHTKEWDVUFMTFBOROXGDC 500000000000
Bulk Setting (56/6115): ZJSFETYOFQ9DMCLGZEFAKQXKPHNABUUVVP9M9ATXFUOVSJCHKJIBSKD9OHYEMBDINWCZURMIDIDCQHQRO 150000000000
Bulk Setting (57/6115): EKYMWPLOGCBVLYGZNSFSOUAXPBPVZP9VN9VKDCVSWXMKIBVAENFUDWIROJVMBX9BHVCXSCN9BPWTTZJOT 14901789000
Bulk Setting (58/6115): ZASSZINSWGYZRKXSLFVBZFHAB9W9OBJWIGLMTGFBXSQYJIE9PPMR9RCLOL9WQJNRRGJVZTJJKHGEXYRTO 15000000000
Bulk Setting (59/6115): TTQCKDFFSIDEULGMNOQKHIVCWSJCBGLXO9VWCHNA9KAHEBTOWD9BJHZIREPIX9NPWYGM9QTPLHEDELSJT 2850000000
Bulk Setting (60/6115): PJFLJXDIOXERDKTRQQF9TFKIJDDTXSEILQWZNZLUJFEUHRFKZIXPXXQZ9LOXGAOTHZIDHZCWRUJFKHLJZ 267635547000
Bulk Setting (61/6115): ATXXDJNNFGUKXEEJHXNWUTIZHNSHI9TZDWDEUPTFSEWVTJJBOEIOYKUWHITCFTXPXWVTTDGJTANQWKFRT 2838740000
Bulk Setting (62/6115): KMCFIGEJYYBHLKPKLKUJ9ZLSQAVRQADECIBCQHEATULAPATHTQPQRMUYGIYOBPKOZAFNOQLWTIKRXQQSF 2000000000
Bulk Setting (63/6115): ZEDOSIHDIUIOAFX9ZTLMDCDLXRKDVZTTWMCGVILGE9BUP9JYEIPXJWMLCKKOLJMRNHOGFLFIRBLA99AKK 5000000000
Bulk Setting (64/6115): XWFPRLNOQLJGMVBLOVMIBKSSMEUJINQ9PJKCFDRKNVWCGXGQYCQSGVKQWOENH9LENTIEKBBCQI9YZQSPG 114359525137
Bulk Setting (65/6115): SDTOUTY9AAAIDCHE9TK9MYKMHKFPSCNLRCREQHUEKSMACSNTZOHQRKVBTJORPJIMEILKCYVTRJVFUNLYS 100000000000
Bulk Setting (66/6115): QLOXFGBZADXDXNAQZVLIGETECL9EDYINQKMWBOFHOLBHFUEBCQGCHQEFMZQPJS9OSDCSTMCJR9XVHRRWQ 50000000000
Bulk Setting (67/6115): VVVBZUBDPXUNGBMJPRJVHTEZWGEBTKL9BSMNMHZPVOMAQKFDUIHSKGCZHNNOVYCPCGROKNQBPEYKHDDHE 1000000000
Bulk Setting (68/6115): NCJMVEXUHB9GKZCT9AKHWPGPTTKWZQ9GCYHLGHOUZPFTKCOAXLNOHDXQGXDSJZ9LFKAEWUVBALOGZGUJX 10000000000
Bulk Setting (69/6115): FSIYX9GADEXJPXMUJKOARYSAKPD9RAIUNJQVAWZNMATCRTGUKZYOZSEOUWYKUCNLASNFRMGVYDPVJEZCT 1233000000
Bulk Setting (70/6115): VSOS9MIRNKNNYEPUPLMRQUVJFXJKZSKKTGUPOHSRMHBCZKNLQORKVQINK9IKZSPBDTXFJSFHCYMEZRC9T 1000000000
Bulk Setting (71/6115): JHPHKXUSRQFOBQUU9LHEMNKAOSITAMLDNDJLBGBNLWGGJSKWSHAXDZNBDTUBALUBRKCYUZDOKMPIXOY9M 48000000000
Bulk Setting (72/6115): CDCTJMWLFDRIDVCPOITTVDKKP9GRGKHRNV9ZBWKRPTZCRALACYDTCDIDLZKRGFNJWQXXEMRNXWEBWKDAV 952999999
Bulk Setting (73/6115): SHYIBYVHBSIVOECNKUTHGGBVQKUPYNBDC9YEC9LEYGDQHDHMCANSYBTYJUVDFNCVLRPWXIJAPZJEZIA9A 100000000000
Bulk Setting (74/6115): NVXQBLDP9MPGUPTKHWZMGNYPUFWURLSUGTZXJIPBAEE99VCWCXIZOLQYFLSRUMZNZVCBKVMGPEDGHSHMU 292451289510
Bulk Setting (75/6115): VVSZCCIDCJJWPQMJSLTY9KHBB9GJZKELTZJLKSUKFYPQRZGVTBWLFQ9BXX9UE9BZKSWSLTMXQHCJSGBTP 5609700000
Bulk Setting (76/6115): NIDJYVPUNLHGAXLQ9ZKFMRNEYVOCQJPZIGERWDVZGTBPDRZTXCCXIATPZ9TRJPXAS9UNEBSH9OVMMTHXV 10000000000
Bulk Setting (77/6115): MTODPZMEQTMTGJZWRRBXRIYTSGMUENLFTIXIYWNRLGWPAKVTQZPVXA9BYZXXVKIWUJWPSTOX9RKHDBX9S 9250000000
Bulk Setting (78/6115): TIRWPVLYFUWRAVSMZ9ITJCRVGVMRLBWYD9GJOAQFHMEBSJGOFEQQXFWPRF9EQAHLHCCABJPFPRHCQWVXU 10000000000
Bulk Setting (79/6115): 9HILDUAWLKFIYRRYMKPIJRPIBYXRA9QWJGPPBZ9UYFCHMOUSPVHJBABTJYKTCAHMJNXLTLQYOKCLJHRRR 21100000000
Bulk Setting (80/6115): XLSULWHYHJWIMHWABNBOQUFJEKSHUYMVXNEBV9OLRERGWAW9LKNGNIYQPKEICDXR9ZPZVBXQVRAB9PZDR 21000000000
Bulk Setting (81/6115): HMEGUKZNSVRWODRXVWJNNRBJPTAMLMMXQFWUQIGEJZXPEDKGFDNCFWOELFNEMUWTAEGEASPJRIQNJWYXJ 332000000
Bulk Setting (82/6115): VKGPKZXXGTZDXGV9FTXSPFUGCROXLB99JSLUPYW9CWCNOPNK9LIQUE99MGQSQRWZTPPBWJJCZOKQPZQXJ 31544832258
Bulk Setting (83/6115): OVWRDURAHLPNXJKKYMWXOPHBGJUJSNAVBLCYRRLOSMSEZHKEUWXIYLWLXPNEQFPCSFPGLCXDSRXTLFXAR 100000000
Bulk Setting (84/6115): DIGLVFXMIZDKLHOQILGMXIUPBHSISCSCOACGILVDFLFYSXARJBMMNYFUSFXNOYCZLXNCSHZYXWZAYFFWG 6
Bulk Setting (85/6115): MPLEUOBLSNHBABCNWXMQJTXYIZGYDKCPBAHVKTMKWYXWN9DCEMZEZEFOZUVPKLPRRCVLAPGPZHZROHGDD 1000000000
Bulk Setting (86/6115): 9KOPFVOMBWNGIDKNEMZAFQECJMVHYRVYWGRKYQSOZNZZHBKDOKEZJ9YAQNXWSDQFQOPWRSPIUZQFSRUDI 190000000
